"Step","cart-pole-value_function-reward-baseline-2025-03-11-18-35-47 - train/avg_train_entropy","cart-pole-value_function-reward-baseline-2025-03-11-18-35-47 - train/avg_train_entropy__MIN","cart-pole-value_function-reward-baseline-2025-03-11-18-35-47 - train/avg_train_entropy__MAX","cart-pole-value_function-reward-baseline-2025-03-10-15-38-32 - train/avg_train_entropy","cart-pole-value_function-reward-baseline-2025-03-10-15-38-32 - train/avg_train_entropy__MIN","cart-pole-value_function-reward-baseline-2025-03-10-15-38-32 - train/avg_train_entropy__MAX","cart-pole-value_function-reward-baseline-2025-03-10-14-03-52 - train/avg_train_entropy","cart-pole-value_function-reward-baseline-2025-03-10-14-03-52 - train/avg_train_entropy__MIN","cart-pole-value_function-reward-baseline-2025-03-10-14-03-52 - train/avg_train_entropy__MAX","cart-pole-value_function-reward-baseline-2025-03-10-11-55-39 - train/avg_train_entropy","cart-pole-value_function-reward-baseline-2025-03-10-11-55-39 - train/avg_train_entropy__MIN","cart-pole-value_function-reward-baseline-2025-03-10-11-55-39 - train/avg_train_entropy__MAX","cart-pole-value_function-reward-baseline-2025-03-10-09-02-33 - train/avg_train_entropy","cart-pole-value_function-reward-baseline-2025-03-10-09-02-33 - train/avg_train_entropy__MIN","cart-pole-value_function-reward-baseline-2025-03-10-09-02-33 - train/avg_train_entropy__MAX"
"795","0.42986664598996865","0.42986664598996865","0.42986664598996865","0.44583230391374673","0.44583230391374673","0.44583230391374673","0.44583230391374673","0.44583230391374673","0.44583230391374673","0.44583230391374673","0.44583230391374673","0.44583230391374673","0.44583230391374673","0.44583230391374673","0.44583230391374673"
"796","0.4533309736559459","0.4533309736559459","0.4533309736559459","0.4290453934260731","0.4290453934260731","0.4290453934260731","0.4290453934260731","0.4290453934260731","0.4290453934260731","0.4290453934260731","0.4290453934260731","0.4290453934260731","0.4290453934260731","0.4290453934260731","0.4290453934260731"
"797","0.44191968517150965","0.44191968517150965","0.44191968517150965","0.44826591260114945","0.44826591260114945","0.44826591260114945","0.44826591260114945","0.44826591260114945","0.44826591260114945","0.44826591260114945","0.44826591260114945","0.44826591260114945","0.44826591260114945","0.44826591260114945","0.44826591260114945"
"798","0.4487748301492684","0.4487748301492684","0.4487748301492684","0.436551888700777","0.436551888700777","0.436551888700777","0.436551888700777","0.436551888700777","0.436551888700777","0.436551888700777","0.436551888700777","0.436551888700777","0.436551888700777","0.436551888700777","0.436551888700777"
"799","0.40885667499076606","0.40885667499076606","0.40885667499076606","0.42030567734510443","0.42030567734510443","0.42030567734510443","0.42030567734510443","0.42030567734510443","0.42030567734510443","0.42030567734510443","0.42030567734510443","0.42030567734510443","0.42030567734510443","0.42030567734510443","0.42030567734510443"
"800","0.45437648689302296","0.45437648689302296","0.45437648689302296","0.4265820209943886","0.4265820209943886","0.4265820209943886","0.4265820209943886","0.4265820209943886","0.4265820209943886","0.4265820209943886","0.4265820209943886","0.4265820209943886","0.4265820209943886","0.4265820209943886","0.4265820209943886"
"801","0.4492263336075994","0.4492263336075994","0.4492263336075994","0.43519945356857354","0.43519945356857354","0.43519945356857354","0.43519945356857354","0.43519945356857354","0.43519945356857354","0.43519945356857354","0.43519945356857354","0.43519945356857354","0.43519945356857354","0.43519945356857354","0.43519945356857354"
"802","0.44559117629253886","0.44559117629253886","0.44559117629253886","0.4248693484961459","0.4248693484961459","0.4248693484961459","0.4248693484961459","0.4248693484961459","0.4248693484961459","0.4248693484961459","0.4248693484961459","0.4248693484961459","0.4248693484961459","0.4248693484961459","0.4248693484961459"
"803","0.47553272541158365","0.47553272541158365","0.47553272541158365","0.43200480651819817","0.43200480651819817","0.43200480651819817","0.43200480651819817","0.43200480651819817","0.43200480651819817","0.43200480651819817","0.43200480651819817","0.43200480651819817","0.43200480651819817","0.43200480651819817","0.43200480651819817"
"804","0.4799606657943223","0.4799606657943223","0.4799606657943223","0.41583748152733097","0.41583748152733097","0.41583748152733097","0.41583748152733097","0.41583748152733097","0.41583748152733097","0.41583748152733097","0.41583748152733097","0.41583748152733097","0.41583748152733097","0.41583748152733097","0.41583748152733097"
"805","0.4638024837343837","0.4638024837343837","0.4638024837343837","0.42240485377185905","0.42240485377185905","0.42240485377185905","0.42240485377185905","0.42240485377185905","0.42240485377185905","0.42240485377185905","0.42240485377185905","0.42240485377185905","0.42240485377185905","0.42240485377185905","0.42240485377185905"
"806","0.4633392229963438","0.4633392229963438","0.4633392229963438","0.42113868875541083","0.42113868875541083","0.42113868875541083","0.42113868875541083","0.42113868875541083","0.42113868875541083","0.42113868875541083","0.42113868875541083","0.42113868875541083","0.42113868875541083","0.42113868875541083","0.42113868875541083"
"807","0.46681210790177285","0.46681210790177285","0.46681210790177285","0.4079027684604789","0.4079027684604789","0.4079027684604789","0.4079027684604789","0.4079027684604789","0.4079027684604789","0.4079027684604789","0.4079027684604789","0.4079027684604789","0.4079027684604789","0.4079027684604789","0.4079027684604789"
"808","0.46960022776652477","0.46960022776652477","0.46960022776652477","0.42834283571384185","0.42834283571384185","0.42834283571384185","0.42834283571384185","0.42834283571384185","0.42834283571384185","0.42834283571384185","0.42834283571384185","0.42834283571384185","0.42834283571384185","0.42834283571384185","0.42834283571384185"
"809","0.46609842865369866","0.46609842865369866","0.46609842865369866","0.41671987395270843","0.41671987395270843","0.41671987395270843","0.41671987395270843","0.41671987395270843","0.41671987395270843","0.41671987395270843","0.41671987395270843","0.41671987395270843","0.41671987395270843","0.41671987395270843","0.41671987395270843"
"810","0.4746134571267939","0.4746134571267939","0.4746134571267939","0.4353012895614229","0.4353012895614229","0.4353012895614229","0.4353012895614229","0.4353012895614229","0.4353012895614229","0.4353012895614229","0.4353012895614229","0.4353012895614229","0.4353012895614229","0.4353012895614229","0.4353012895614229"
"811","0.463050326306955","0.463050326306955","0.463050326306955","0.4321985667283443","0.4321985667283443","0.4321985667283443","0.4321985667283443","0.4321985667283443","0.4321985667283443","0.4321985667283443","0.4321985667283443","0.4321985667283443","0.4321985667283443","0.4321985667283443","0.4321985667283443"
"812","0.4742770579763019","0.4742770579763019","0.4742770579763019","0.41735638689186383","0.41735638689186383","0.41735638689186383","0.41735638689186383","0.41735638689186383","0.41735638689186383","0.41735638689186383","0.41735638689186383","0.41735638689186383","0.41735638689186383","0.41735638689186383","0.41735638689186383"
"813","0.4534118346684486","0.4534118346684486","0.4534118346684486","0.42134997746847147","0.42134997746847147","0.42134997746847147","0.42134997746847147","0.42134997746847147","0.42134997746847147","0.42134997746847147","0.42134997746847147","0.42134997746847147","0.42134997746847147","0.42134997746847147","0.42134997746847147"
"814","0.4745819540973316","0.4745819540973316","0.4745819540973316","0.430278004692364","0.430278004692364","0.430278004692364","0.430278004692364","0.430278004692364","0.430278004692364","0.430278004692364","0.430278004692364","0.430278004692364","0.430278004692364","0.430278004692364","0.430278004692364"
"815","0.45738415663308113","0.45738415663308113","0.45738415663308113","0.43894132609123926","0.43894132609123926","0.43894132609123926","0.43894132609123926","0.43894132609123926","0.43894132609123926","0.43894132609123926","0.43894132609123926","0.43894132609123926","0.43894132609123926","0.43894132609123926","0.43894132609123926"
"816","0.4597942564145196","0.4597942564145196","0.4597942564145196","0.44884386503677526","0.44884386503677526","0.44884386503677526","0.44884386503677526","0.44884386503677526","0.44884386503677526","0.44884386503677526","0.44884386503677526","0.44884386503677526","0.44884386503677526","0.44884386503677526","0.44884386503677526"
"817","0.47095635961549126","0.47095635961549126","0.47095635961549126","0.4312847703481168","0.4312847703481168","0.4312847703481168","0.4312847703481168","0.4312847703481168","0.4312847703481168","0.4312847703481168","0.4312847703481168","0.4312847703481168","0.4312847703481168","0.4312847703481168","0.4312847703481168"
"818","0.4694085537050269","0.4694085537050269","0.4694085537050269","0.4309209211572452","0.4309209211572452","0.4309209211572452","0.4309209211572452","0.4309209211572452","0.4309209211572452","0.4309209211572452","0.4309209211572452","0.4309209211572452","0.4309209211572452","0.4309209211572452","0.4309209211572452"
"819","0.45574332270124407","0.45574332270124407","0.45574332270124407","0.4379612759622487","0.4379612759622487","0.4379612759622487","0.4379612759622487","0.4379612759622487","0.4379612759622487","0.4379612759622487","0.4379612759622487","0.4379612759622487","0.4379612759622487","0.4379612759622487","0.4379612759622487"
"820","0.453300477791403","0.453300477791403","0.453300477791403","0.4282164390707312","0.4282164390707312","0.4282164390707312","0.4282164390707312","0.4282164390707312","0.4282164390707312","0.4282164390707312","0.4282164390707312","0.4282164390707312","0.4282164390707312","0.4282164390707312","0.4282164390707312"
"821","0.46192523628905474","0.46192523628905474","0.46192523628905474","0.43015465740033554","0.43015465740033554","0.43015465740033554","0.43015465740033554","0.43015465740033554","0.43015465740033554","0.43015465740033554","0.43015465740033554","0.43015465740033554","0.43015465740033554","0.43015465740033554","0.43015465740033554"
"822","0.458686463502876","0.458686463502876","0.458686463502876","0.41773651497645914","0.41773651497645914","0.41773651497645914","0.41773651497645914","0.41773651497645914","0.41773651497645914","0.41773651497645914","0.41773651497645914","0.41773651497645914","0.41773651497645914","0.41773651497645914","0.41773651497645914"
"823","0.4698322976368945","0.4698322976368945","0.4698322976368945","0.4341204457786221","0.4341204457786221","0.4341204457786221","0.4341204457786221","0.4341204457786221","0.4341204457786221","0.4341204457786221","0.4341204457786221","0.4341204457786221","0.4341204457786221","0.4341204457786221","0.4341204457786221"
"824","0.4577099086293165","0.4577099086293165","0.4577099086293165","0.4176436105541725","0.4176436105541725","0.4176436105541725","0.4176436105541725","0.4176436105541725","0.4176436105541725","0.4176436105541725","0.4176436105541725","0.4176436105541725","0.4176436105541725","0.4176436105541725","0.4176436105541725"
"825","0.4388882496324586","0.4388882496324586","0.4388882496324586","0.4374293704264783","0.4374293704264783","0.4374293704264783","0.4374293704264783","0.4374293704264783","0.4374293704264783","0.4374293704264783","0.4374293704264783","0.4374293704264783","0.4374293704264783","0.4374293704264783","0.4374293704264783"
"826","0.4408592613452463","0.4408592613452463","0.4408592613452463","0.44269236499710496","0.44269236499710496","0.44269236499710496","0.44269236499710496","0.44269236499710496","0.44269236499710496","0.44269236499710496","0.44269236499710496","0.44269236499710496","0.44269236499710496","0.44269236499710496","0.44269236499710496"
"827","0.4578361694699488","0.4578361694699488","0.4578361694699488","0.4259833597984798","0.4259833597984798","0.4259833597984798","0.4259833597984798","0.4259833597984798","0.4259833597984798","0.4259833597984798","0.4259833597984798","0.4259833597984798","0.4259833597984798","0.4259833597984798","0.4259833597984798"
"828","0.4412297804814834","0.4412297804814834","0.4412297804814834","0.43571184966054355","0.43571184966054355","0.43571184966054355","0.43571184966054355","0.43571184966054355","0.43571184966054355","0.43571184966054355","0.43571184966054355","0.43571184966054355","0.43571184966054355","0.43571184966054355","0.43571184966054355"
"829","0.44029890110126874","0.44029890110126874","0.44029890110126874","0.4323779489452282","0.4323779489452282","0.4323779489452282","0.4323779489452282","0.4323779489452282","0.4323779489452282","0.4323779489452282","0.4323779489452282","0.4323779489452282","0.4323779489452282","0.4323779489452282","0.4323779489452282"
"830","0.44921638800698566","0.44921638800698566","0.44921638800698566","0.4503583770075638","0.4503583770075638","0.4503583770075638","0.4503583770075638","0.4503583770075638","0.4503583770075638","0.4503583770075638","0.4503583770075638","0.4503583770075638","0.4503583770075638","0.4503583770075638","0.4503583770075638"
"831","0.4324134981747484","0.4324134981747484","0.4324134981747484","0.4428379289773147","0.4428379289773147","0.4428379289773147","0.4428379289773147","0.4428379289773147","0.4428379289773147","0.4428379289773147","0.4428379289773147","0.4428379289773147","0.4428379289773147","0.4428379289773147","0.4428379289773147"
"832","0.42754539470456077","0.42754539470456077","0.42754539470456077","0.4554872952977021","0.4554872952977021","0.4554872952977021","0.4554872952977021","0.4554872952977021","0.4554872952977021","0.4554872952977021","0.4554872952977021","0.4554872952977021","0.4554872952977021","0.4554872952977021","0.4554872952977021"
"833","0.4501091039835592","0.4501091039835592","0.4501091039835592","0.44148329510941947","0.44148329510941947","0.44148329510941947","0.44148329510941947","0.44148329510941947","0.44148329510941947","0.44148329510941947","0.44148329510941947","0.44148329510941947","0.44148329510941947","0.44148329510941947","0.44148329510941947"
"834","0.45463229456877163","0.45463229456877163","0.45463229456877163","0.4363296208279685","0.4363296208279685","0.4363296208279685","0.4363296208279685","0.4363296208279685","0.4363296208279685","0.4363296208279685","0.4363296208279685","0.4363296208279685","0.4363296208279685","0.4363296208279685","0.4363296208279685"
"835","0.44993808594179974","0.44993808594179974","0.44993808594179974","0.4398399596862437","0.4398399596862437","0.4398399596862437","0.4398399596862437","0.4398399596862437","0.4398399596862437","0.4398399596862437","0.4398399596862437","0.4398399596862437","0.4398399596862437","0.4398399596862437","0.4398399596862437"
"836","0.44930168820917604","0.44930168820917604","0.44930168820917604","0.4596854049287904","0.4596854049287904","0.4596854049287904","0.4596854049287904","0.4596854049287904","0.4596854049287904","0.4596854049287904","0.4596854049287904","0.4596854049287904","0.4596854049287904","0.4596854049287904","0.4596854049287904"
"837","0.41840021976209074","0.41840021976209074","0.41840021976209074","0.4606363378733695","0.4606363378733695","0.4606363378733695","0.4606363378733695","0.4606363378733695","0.4606363378733695","0.4606363378733695","0.4606363378733695","0.4606363378733695","0.4606363378733695","0.4606363378733695","0.4606363378733695"
"838","0.4415646180926124","0.4415646180926124","0.4415646180926124","0.44604653475449596","0.44604653475449596","0.44604653475449596","0.44604653475449596","0.44604653475449596","0.44604653475449596","0.44604653475449596","0.44604653475449596","0.44604653475449596","0.44604653475449596","0.44604653475449596","0.44604653475449596"
"839","0.4492233901095096","0.4492233901095096","0.4492233901095096","0.4313009885891832","0.4313009885891832","0.4313009885891832","0.4313009885891832","0.4313009885891832","0.4313009885891832","0.4313009885891832","0.4313009885891832","0.4313009885891832","0.4313009885891832","0.4313009885891832","0.4313009885891832"
"840","0.44386763846670513","0.44386763846670513","0.44386763846670513","0.4488347367448587","0.4488347367448587","0.4488347367448587","0.4488347367448587","0.4488347367448587","0.4488347367448587","0.4488347367448587","0.4488347367448587","0.4488347367448587","0.4488347367448587","0.4488347367448587","0.4488347367448587"
"841","0.4451743218478514","0.4451743218478514","0.4451743218478514","0.4589774449733411","0.4589774449733411","0.4589774449733411","0.4589774449733411","0.4589774449733411","0.4589774449733411","0.4589774449733411","0.4589774449733411","0.4589774449733411","0.4589774449733411","0.4589774449733411","0.4589774449733411"
"842","0.4563629768273531","0.4563629768273531","0.4563629768273531","0.4587806661818431","0.4587806661818431","0.4587806661818431","0.4587806661818431","0.4587806661818431","0.4587806661818431","0.4587806661818431","0.4587806661818431","0.4587806661818431","0.4587806661818431","0.4587806661818431","0.4587806661818431"
"843","0.45374712596982497","0.45374712596982497","0.45374712596982497","0.4492437936764327","0.4492437936764327","0.4492437936764327","0.4492437936764327","0.4492437936764327","0.4492437936764327","0.4492437936764327","0.4492437936764327","0.4492437936764327","0.4492437936764327","0.4492437936764327","0.4492437936764327"
"844","0.4470613559911726","0.4470613559911726","0.4470613559911726","0.44495663784836","0.44495663784836","0.44495663784836","0.44495663784836","0.44495663784836","0.44495663784836","0.44495663784836","0.44495663784836","0.44495663784836","0.44495663784836","0.44495663784836","0.44495663784836"
"845","0.44320608346685186","0.44320608346685186","0.44320608346685186","0.4662917484152704","0.4662917484152704","0.4662917484152704","0.4662917484152704","0.4662917484152704","0.4662917484152704","0.4662917484152704","0.4662917484152704","0.4662917484152704","0.4662917484152704","0.4662917484152704","0.4662917484152704"
"846","0.44249319543578897","0.44249319543578897","0.44249319543578897","0.44945081741228704","0.44945081741228704","0.44945081741228704","0.44945081741228704","0.44945081741228704","0.44945081741228704","0.44945081741228704","0.44945081741228704","0.44945081741228704","0.44945081741228704","0.44945081741228704","0.44945081741228704"
"847","0.4502355601836698","0.4502355601836698","0.4502355601836698","0.45413953685223896","0.45413953685223896","0.45413953685223896","0.45413953685223896","0.45413953685223896","0.45413953685223896","0.45413953685223896","0.45413953685223896","0.45413953685223896","0.45413953685223896","0.45413953685223896","0.45413953685223896"
"848","0.4514261336040945","0.4514261336040945","0.4514261336040945","0.4557198887039558","0.4557198887039558","0.4557198887039558","0.4557198887039558","0.4557198887039558","0.4557198887039558","0.4557198887039558","0.4557198887039558","0.4557198887039558","0.4557198887039558","0.4557198887039558","0.4557198887039558"
"849","0.4547969271095935","0.4547969271095935","0.4547969271095935","0.4446912045098765","0.4446912045098765","0.4446912045098765","0.4446912045098765","0.4446912045098765","0.4446912045098765","0.4446912045098765","0.4446912045098765","0.4446912045098765","0.4446912045098765","0.4446912045098765","0.4446912045098765"
"850","0.4497683990904607","0.4497683990904607","0.4497683990904607","0.4694506949669558","0.4694506949669558","0.4694506949669558","0.4694506949669558","0.4694506949669558","0.4694506949669558","0.4694506949669558","0.4694506949669558","0.4694506949669558","0.4694506949669558","0.4694506949669558","0.4694506949669558"
"851","0.4489223477419582","0.4489223477419582","0.4489223477419582","0.4669929358256559","0.4669929358256559","0.4669929358256559","0.4669929358256559","0.4669929358256559","0.4669929358256559","0.4669929358256559","0.4669929358256559","0.4669929358256559","0.4669929358256559","0.4669929358256559","0.4669929358256559"
"852","0.442886753439263","0.442886753439263","0.442886753439263","0.4740613138506701","0.4740613138506701","0.4740613138506701","0.4740613138506701","0.4740613138506701","0.4740613138506701","0.4740613138506701","0.4740613138506701","0.4740613138506701","0.4740613138506701","0.4740613138506701","0.4740613138506701"
"853","0.4560998027992391","0.4560998027992391","0.4560998027992391","0.45288067918503655","0.45288067918503655","0.45288067918503655","0.45288067918503655","0.45288067918503655","0.45288067918503655","0.45288067918503655","0.45288067918503655","0.45288067918503655","0.45288067918503655","0.45288067918503655","0.45288067918503655"
"854","0.44326755659937955","0.44326755659937955","0.44326755659937955","0.46371909313152193","0.46371909313152193","0.46371909313152193","0.46371909313152193","0.46371909313152193","0.46371909313152193","0.46371909313152193","0.46371909313152193","0.46371909313152193","0.46371909313152193","0.46371909313152193","0.46371909313152193"
"855","0.4615192103636218","0.4615192103636218","0.4615192103636218","0.44228653184759603","0.44228653184759603","0.44228653184759603","0.44228653184759603","0.44228653184759603","0.44228653184759603","0.44228653184759603","0.44228653184759603","0.44228653184759603","0.44228653184759603","0.44228653184759603","0.44228653184759603"
"856","0.45879121306570503","0.45879121306570503","0.45879121306570503","0.4669185392962936","0.4669185392962936","0.4669185392962936","0.4669185392962936","0.4669185392962936","0.4669185392962936","0.4669185392962936","0.4669185392962936","0.4669185392962936","0.4669185392962936","0.4669185392962936","0.4669185392962936"
"857","0.4493235679966165","0.4493235679966165","0.4493235679966165","0.46611716408340725","0.46611716408340725","0.46611716408340725","0.46611716408340725","0.46611716408340725","0.46611716408340725","0.46611716408340725","0.46611716408340725","0.46611716408340725","0.46611716408340725","0.46611716408340725","0.46611716408340725"
"858","0.4589923774518684","0.4589923774518684","0.4589923774518684","0.4477510658820356","0.4477510658820356","0.4477510658820356","0.4477510658820356","0.4477510658820356","0.4477510658820356","0.4477510658820356","0.4477510658820356","0.4477510658820356","0.4477510658820356","0.4477510658820356","0.4477510658820356"
"859","0.45685615270602287","0.45685615270602287","0.45685615270602287","0.4603844034097856","0.4603844034097856","0.4603844034097856","0.4603844034097856","0.4603844034097856","0.4603844034097856","0.4603844034097856","0.4603844034097856","0.4603844034097856","0.4603844034097856","0.4603844034097856","0.4603844034097856"
"860","0.4545938284735039","0.4545938284735039","0.4545938284735039","0.47087994098081254","0.47087994098081254","0.47087994098081254","0.47087994098081254","0.47087994098081254","0.47087994098081254","0.47087994098081254","0.47087994098081254","0.47087994098081254","0.47087994098081254","0.47087994098081254","0.47087994098081254"
"861","0.45994406473446","0.45994406473446","0.45994406473446","0.46588961679359636","0.46588961679359636","0.46588961679359636","0.46588961679359636","0.46588961679359636","0.46588961679359636","0.46588961679359636","0.46588961679359636","0.46588961679359636","0.46588961679359636","0.46588961679359636","0.46588961679359636"
"862","0.4497239141203172","0.4497239141203172","0.4497239141203172","0.4795103393942118","0.4795103393942118","0.4795103393942118","0.4795103393942118","0.4795103393942118","0.4795103393942118","0.4795103393942118","0.4795103393942118","0.4795103393942118","0.4795103393942118","0.4795103393942118","0.4795103393942118"
"863","0.45184699378022924","0.45184699378022924","0.45184699378022924","0.44149407762169723","0.44149407762169723","0.44149407762169723","0.44149407762169723","0.44149407762169723","0.44149407762169723","0.44149407762169723","0.44149407762169723","0.44149407762169723","0.44149407762169723","0.44149407762169723","0.44149407762169723"
"864","0.45927722171525237","0.45927722171525237","0.45927722171525237","0.46077751156438174","0.46077751156438174","0.46077751156438174","0.46077751156438174","0.46077751156438174","0.46077751156438174","0.46077751156438174","0.46077751156438174","0.46077751156438174","0.46077751156438174","0.46077751156438174","0.46077751156438174"
"865","0.45169725353343526","0.45169725353343526","0.45169725353343526","0.45727661328909924","0.45727661328909924","0.45727661328909924","0.45727661328909924","0.45727661328909924","0.45727661328909924","0.45727661328909924","0.45727661328909924","0.45727661328909924","0.45727661328909924","0.45727661328909924","0.45727661328909924"
"866","0.4408408776141878","0.4408408776141878","0.4408408776141878","0.47266368607078946","0.47266368607078946","0.47266368607078946","0.47266368607078946","0.47266368607078946","0.47266368607078946","0.47266368607078946","0.47266368607078946","0.47266368607078946","0.47266368607078946","0.47266368607078946","0.47266368607078946"
"867","0.45944595598620436","0.45944595598620436","0.45944595598620436","0.46049899024271873","0.46049899024271873","0.46049899024271873","0.46049899024271873","0.46049899024271873","0.46049899024271873","0.46049899024271873","0.46049899024271873","0.46049899024271873","0.46049899024271873","0.46049899024271873","0.46049899024271873"
"868","0.47056664806479237","0.47056664806479237","0.47056664806479237","0.4527711814315553","0.4527711814315553","0.4527711814315553","0.4527711814315553","0.4527711814315553","0.4527711814315553","0.4527711814315553","0.4527711814315553","0.4527711814315553","0.4527711814315553","0.4527711814315553","0.4527711814315553"
"869","0.45420928108509545","0.45420928108509545","0.45420928108509545","0.4427034784346324","0.4427034784346324","0.4427034784346324","0.4427034784346324","0.4427034784346324","0.4427034784346324","0.4427034784346324","0.4427034784346324","0.4427034784346324","0.4427034784346324","0.4427034784346324","0.4427034784346324"
"870","0.44127848946244924","0.44127848946244924","0.44127848946244924","0.45576707666413857","0.45576707666413857","0.45576707666413857","0.45576707666413857","0.45576707666413857","0.45576707666413857","0.45576707666413857","0.45576707666413857","0.45576707666413857","0.45576707666413857","0.45576707666413857","0.45576707666413857"
"871","0.452804082859063","0.452804082859063","0.452804082859063","0.447263833518824","0.447263833518824","0.447263833518824","0.447263833518824","0.447263833518824","0.447263833518824","0.447263833518824","0.447263833518824","0.447263833518824","0.447263833518824","0.447263833518824","0.447263833518824"
"872","0.45954381827739416","0.45954381827739416","0.45954381827739416","0.4417619143734919","0.4417619143734919","0.4417619143734919","0.4417619143734919","0.4417619143734919","0.4417619143734919","0.4417619143734919","0.4417619143734919","0.4417619143734919","0.4417619143734919","0.4417619143734919","0.4417619143734919"
"873","0.47985949407417866","0.47985949407417866","0.47985949407417866","0.4395511008841568","0.4395511008841568","0.4395511008841568","0.4395511008841568","0.4395511008841568","0.4395511008841568","0.4395511008841568","0.4395511008841568","0.4395511008841568","0.4395511008841568","0.4395511008841568","0.4395511008841568"
"874","0.4578569576474838","0.4578569576474838","0.4578569576474838","0.4452388181873539","0.4452388181873539","0.4452388181873539","0.4452388181873539","0.4452388181873539","0.4452388181873539","0.4452388181873539","0.4452388181873539","0.4452388181873539","0.4452388181873539","0.4452388181873539","0.4452388181873539"
"875","0.4691187970452738","0.4691187970452738","0.4691187970452738","0.4610710893049545","0.4610710893049545","0.4610710893049545","0.4610710893049545","0.4610710893049545","0.4610710893049545","0.4610710893049545","0.4610710893049545","0.4610710893049545","0.4610710893049545","0.4610710893049545","0.4610710893049545"
"876","0.46741471271344925","0.46741471271344925","0.46741471271344925","0.4420732263863465","0.4420732263863465","0.4420732263863465","0.4420732263863465","0.4420732263863465","0.4420732263863465","0.4420732263863465","0.4420732263863465","0.4420732263863465","0.4420732263863465","0.4420732263863465","0.4420732263863465"
"877","0.4604672927841311","0.4604672927841311","0.4604672927841311","0.4566475036133779","0.4566475036133779","0.4566475036133779","0.4566475036133779","0.4566475036133779","0.4566475036133779","0.4566475036133779","0.4566475036133779","0.4566475036133779","0.4566475036133779","0.4566475036133779","0.4566475036133779"
"878","0.45158260299300307","0.45158260299300307","0.45158260299300307","0.44904933284502024","0.44904933284502024","0.44904933284502024","0.44904933284502024","0.44904933284502024","0.44904933284502024","0.44904933284502024","0.44904933284502024","0.44904933284502024","0.44904933284502024","0.44904933284502024","0.44904933284502024"
"879","0.4581542329987133","0.4581542329987133","0.4581542329987133","0.4424789965548116","0.4424789965548116","0.4424789965548116","0.4424789965548116","0.4424789965548116","0.4424789965548116","0.4424789965548116","0.4424789965548116","0.4424789965548116","0.4424789965548116","0.4424789965548116","0.4424789965548116"
"880","0.4629912338942813","0.4629912338942813","0.4629912338942813","0.4568360544385214","0.4568360544385214","0.4568360544385214","0.4568360544385214","0.4568360544385214","0.4568360544385214","0.4568360544385214","0.4568360544385214","0.4568360544385214","0.4568360544385214","0.4568360544385214","0.4568360544385214"
"881","0.43799773450627344","0.43799773450627344","0.43799773450627344","0.43735833884802117","0.43735833884802117","0.43735833884802117","0.43735833884802117","0.43735833884802117","0.43735833884802117","0.43735833884802117","0.43735833884802117","0.43735833884802117","0.43735833884802117","0.43735833884802117","0.43735833884802117"
"882","0.47587931943521833","0.47587931943521833","0.47587931943521833","0.4400421209446886","0.4400421209446886","0.4400421209446886","0.4400421209446886","0.4400421209446886","0.4400421209446886","0.4400421209446886","0.4400421209446886","0.4400421209446886","0.4400421209446886","0.4400421209446886","0.4400421209446886"
"883","0.46786261786811517","0.46786261786811517","0.46786261786811517","0.4531308881537407","0.4531308881537407","0.4531308881537407","0.4531308881537407","0.4531308881537407","0.4531308881537407","0.4531308881537407","0.4531308881537407","0.4531308881537407","0.4531308881537407","0.4531308881537407","0.4531308881537407"
"884","0.46904373777849284","0.46904373777849284","0.46904373777849284","0.45426091412230746","0.45426091412230746","0.45426091412230746","0.45426091412230746","0.45426091412230746","0.45426091412230746","0.45426091412230746","0.45426091412230746","0.45426091412230746","0.45426091412230746","0.45426091412230746","0.45426091412230746"
"885","0.4589784108951471","0.4589784108951471","0.4589784108951471","0.4531664372370942","0.4531664372370942","0.4531664372370942","0.4531664372370942","0.4531664372370942","0.4531664372370942","0.4531664372370942","0.4531664372370942","0.4531664372370942","0.4531664372370942","0.4531664372370942","0.4531664372370942"
"886","0.4639354539017004","0.4639354539017004","0.4639354539017004","0.4594036212437568","0.4594036212437568","0.4594036212437568","0.4594036212437568","0.4594036212437568","0.4594036212437568","0.4594036212437568","0.4594036212437568","0.4594036212437568","0.4594036212437568","0.4594036212437568","0.4594036212437568"
"887","0.4743432859671302","0.4743432859671302","0.4743432859671302","0.4621049410902317","0.4621049410902317","0.4621049410902317","0.4621049410902317","0.4621049410902317","0.4621049410902317","0.4621049410902317","0.4621049410902317","0.4621049410902317","0.4621049410902317","0.4621049410902317","0.4621049410902317"
"888","0.4817462635690115","0.4817462635690115","0.4817462635690115","0.44873742794313876","0.44873742794313876","0.44873742794313876","0.44873742794313876","0.44873742794313876","0.44873742794313876","0.44873742794313876","0.44873742794313876","0.44873742794313876","0.44873742794313876","0.44873742794313876","0.44873742794313876"
"889","0.45579523003232203","0.45579523003232203","0.45579523003232203","0.4302560006379523","0.4302560006379523","0.4302560006379523","0.4302560006379523","0.4302560006379523","0.4302560006379523","0.4302560006379523","0.4302560006379523","0.4302560006379523","0.4302560006379523","0.4302560006379523","0.4302560006379523"
"890","0.4752336473053729","0.4752336473053729","0.4752336473053729","0.459473682481741","0.459473682481741","0.459473682481741","0.459473682481741","0.459473682481741","0.459473682481741","0.459473682481741","0.459473682481741","0.459473682481741","0.459473682481741","0.459473682481741","0.459473682481741"
